รหัสสินค้า,ชื่อสินค้า,  ราคา  
1091/4,TOMEI ANTI-ACNE CREAM PLUS 7-in-1 9g (ก.1หลอด), 109.25 
1090,TOMEI CLINDAI GEL 5g (ก.1หลอด), 33.50 
1671/3,TOMUSOL 50mg 50x10s กลมชมพู บ ขาด (ก.50แผง), 302.00 
1359,TONAF 1% CREAM 15g แดง (ก.1หลอด), 58.00 
1358,TONAF 1% CREAM 5g แดง (ก.1หลอด), 27.75 
1357,TONAF 2% CREAM 15g เขียว (ก.1หลอด), 69.75 
1356,TONAF 2% CREAM 5g เขียว (ก.1หลอด), 34.75 
1354,TONAF-B CREAM 5g (ก.1หลอด), 31.00 
4227,TONY LOTION 30ml (ก.1ขวด), 18.67 
4438,TONY LOTION 60ml (ก.1ขวด), 30.00 
4056/3,TOPAMINE 50x10s **ขายขาด (ก.50แผง), 342.00 
14212/7,TOP EGG Albumen 30เม็ด โปรตีนไข่ขาวเม็ด 5เม็ด=ไข่ขาว2ฟอง (ขวด), 186.00 
14211/7,TOP EGG Albumen 60เม็ด โปรตีนไข่ขาวเม็ด 5เม็ด=ไข่ขาว2ฟอง (ขวด) มีโปรซื้อเยอะ (ขวด), 343.00 
1360,TOPICORTE 15g (ก.1ขวด), 120.50 
1361,TOPICORTE 5g (ก.1ขวด), 52.50 
1360/2,TOPOXY CREAM 10g (ก.1ขวด), 47.75 
1382/7,T-Ora PASTE 5g ป้ายปาก [trinolone] (ก.1หลอด), 21.50 
1382/6,T-Ora PASTE ซอง 25ซองx1g [trinolone] (ก.25ซอง), 142.00 
4207/2,TORCOZIA 90mg 1x5s [ชุมชน] มีโปรซื้อเยอะ (ก.5เม็ด), 45.50 
4207/11,TORIXIB 60mg 3x10s (ก.3แผง), 186.00 
4207/10,TORIXIB 90mg 10x10s (ก.10แผง), 779.00 
4207/15,TORIXIB 90mg 1x5s (ก.1แผง), 46.00 
2-286/1,TORRAFEN FORTE 1x10s (ก.1แผง), 24.25 
2728,TORRENT 1x10s (ก.1แผง), 14.50 
2300/2,T-OSMIN 25x10s (ก.25แผง), 835.00 
947240/1,TOTRAL กระต่ายบิน ก.20ซองx30ml รสสตรอเบอรรี่ โปรดดูวัน exp (ก.20ซอง), 525.00 
4432/3,TRAJENTA 5mg 30s (ก.30เม็ด)," 1,480.00 "
3763,TRAMIC 500mg 10x10s (ก.10แผง), 391.00 
221,TRAM LOTION 30ml (ก.1ขวด), 21.67 
1933,TRAM LOTION 60ml (ก.1ขวด), 36.50 
1383/3,TRAMSILONE ORAL PASTE 0.1% 5g (ก.1หลอด), 24.25 
3676/2,TRANCELTEAR 10หลอดx0.8ml (ก.10หลอด), 67.25 
3676/1,TRANCELTEAR 30หลอดx0.8ml (ก.30หลอด), 205.25 
1771-1/5,TRANDROZINE 25mg 1000s (กลมเหลือง) (กระปุก), 399.00 
1771-1/1,TRANDROZINE SYRUP 60ml (ส้ม) (ก.1ขวด), 15.50 
2291,TRANSAMIN 250mg 100s **ขึ้น265 (ขวด), 261.00 
3763/3,TRANSAMIN 500mg 10x10s เม็ดตอกขาว ไดอิจิ (ก.10แผง), 569.50 
3763/4,TRANSAMIN ฉีด Inj 50mg/ml 5mlx50s ไดอิจิ (ก.10แผง)," 1,475.00 "
2291/13,TRANSIC 250mg 500s แคปซูลขาว (กระปุก), 689.00 
1369,TRAVOCORT CREAM 10g (ก.1หลอด), 116.50 
1371,TRAVOGEN CREAM 10g (ก.1หลอด), 116.00 
3140/5,TRAZODONE 50mg 25x10s *ใหม่ 460บ (ก.25แผง), 380.00 
1363,TREX-250 10x10s **ใหม่ 131.50 (ก.10แผง), 116.00 
3232/7,Triamcinolone Cream 0.1% GPO 15g (ก.1หลอด), 22.00 
3231/1,Triamcinolone Cream 0.1% GPO 5g (ก.1หลอด), 13.00 
3595/4,TRILIPIX 135mg 3x10s (ก.3แผง), 851.00 
1382/15,TRINOLONE CREAM 0.1% 15g (ก.1หลอด), 16.25 
1381,TRINOLONE-KIDS ORAL PASTE 25ซองx1g (ก.25ซอง), 148.75 
1383,TRINOLONE ORAL PASTE 5g (ก.1หลอด), 25.50 
1382,TRINOLONE ซอง 25ซองx1g (ก.25ซอง), 149.50 
3249/1,TRIO-B 3x10s มีโปรซื้อเยอะ (ก.3แผง), 83.00 
1504/31,TRIPLE MEGA FISH OIL 1000mg 30s [MEGA] (ขวด), 278.00 
4313,TRIPNATOL 10mg 1000s (กลมชมพู) (กระปุก), 140.00 
4314,TRIPNATOL-25 NL 500s (กระปุก), 141.00 
4893,TRIPSYLINE 25mg 1000s (กระปุก), 452.00 
91490/6,TRISTAN 90mg 20x1x3s โปรดดูวันexp (ก.20แผง), 522.00 
2323/8,TRIVIT-B VITAMIN B COMPLEX INJECTION 50x3ml (ก.50ขวด), 262.00 
4270,TRUSLEN COFFEE PLUS 10x16g **ขายขาด (ก.10ซอง), 64.00 
8140/1,TRUSOPT 2% 5ml (ก.1ขวด), 537.50 
51/3,TUPTIM KAEW 60g หัวลูกกลิ้งสแตนเลส ทับทิมแก้ว (ก.1หลอด), 144.00 
2-863,T.V. LONE LOTION 30ml (ก.1ขวด), 15.83 
2-864,T.V. LONE LOTION 60ml (ก.1ขวด), 24.25 
4432/2,TWYNSTA 80mg/10mg 30s (ก.30เม็ด), 860.00 
4432/1,TWYNSTA 80mg/5mg 30s (ก.30เม็ด), 860.00 
1410,TYLENOL 500 20x10s (ก.20แผง), 233.00 
1409-1,TYLENOL 500mg 100s (ก.1ขวด), 127.00 
1409-1/1,TYLENOL 500 ขวด50s (ก.1ขวด), 64.00 
1408,TYLENOL 8 HOUR 1x10s (ก.1แผง), 35.25 
2162,TYSTATIN ORAL SUSPENSION 12ml (ก.1ขวด), 32.50 
2250/3,UDEA 10% 30g มีโปรซื้อเยอะ (ก.1หลอด), 50.50 
08080/2,UDEA 20% 30g (ก.1หลอด), 63.00 
1671/1,UDOCALM 50mg 10x10s **ใหม่61 (ก.10แผง), 55.50 
1111/5,UECOF CD ยาน้ำแก้ไอ ยู อี คอฟ ผสมมะขามป้อม กลิ่นน้ำผึ้งเลมอน 120ml (เหลือง) (ก.1ขวด), 30.25 
1111,UECOF CD ยาน้ำแก้ไอ ยู อี คอฟ มะขามป้อม 120ml (แดง) (ก.1ขวด), 30.25 
1111/2,UECOF CD ยาน้ำแก้ไอ ยู อี คอฟ มะขามป้อม 60ml (ก.1ขวด), 17.25 
1111/10,UECOF FOR KIDS mouth spray แก้ไอเด็ก ยู อี คอฟ 15ml (สตอเบอรี่) (ก.1ขวด), 80.00 
1111/6,UECOF FOR KIDS ยาน้ำแก้ไอเด็ก ยู อี คอฟ 60ml (สตอเบอรี่) (ก.1ขวด), 23.50 
07857/22,UECOF Herbal Mouth Spary 15ml (ก.1ขวด), 80.00 
1111/1,UECOF OS ยาน้ำแก้ไอ ยู อี คอฟ ผสมมะขามป้อม 120ml (ฟ้า) (ก.1ขวด), 30.25 
1110/4,UECOF SF ยู อี คอฟ ยาอมผสมสมุนไพร 20x20s (กลิ่น ซีตรัส ซี) (ก.20ซอง), 429.00 
1110/2,UECOF SF ยู อี คอฟ ยาอมผสมสมุนไพร 20x20s (กลิ่นน้ำผึ้งผสมเลมอน) (กล่อง), 429.00 
1110/5,UECOF SF ยู อี คอฟ ยาอมผสมสมุนไพร 20x20s (กลิ่นส้มยุสุ) (ก.20ซอง), 429.00 
1110/9,UECOF SF ยู อี คอฟ ยาอมผสมสมุนไพร 20x20s (กลิ่นเสาวรส) (ก.20ซอง), 429.00 
1110,UECOF SF ยู อี คอฟ ยาอมผสมสมุนไพร 20x20s (สูตรดั้งเดิม รสมะขามป้อม) (ก.20ซอง), 429.00 
1110/7,UECOF SF ยู อี คอฟ ยาอมผสมสมุนไพร กล่องเล็ก20x6s (กลิ่นน้ำผึ้งผสมเลมอน) (กล่อง), 159.00 
1110/8,UECOF SF ยู อี คอฟ ยาอมผสมสมุนไพร ก.เล็ก20x6s (สูตรดั้งเดิม รสมะขามป้อม) (กล่อง), 159.00 
1419,ULCEFATE 1g 10x10s (ก.10แผง), 705.00 
7996,ULCEFATE SUSPENSION 20ซองx5ml (ก.20ซอง), 477.75 
7976/1,ULCEFATE SUSPENSION 240ml (ก.1ขวด), 490.00 
7976,ULCEFATE SUSPENSION 60ml (ก.1ขวด), 145.75 
1417,ULGASTRIN 42s (ก.1ขวด), 106.50 
754/2,ULSAMET 400 500s (กระปุก), 585.00 
754/1,ULSAMET 400 50x10s (ก.50แผง), 624.00 
1420/3,ULTRACARBON N.F. 5x10s (ก.5แผง), 297.00 
1420/2,ULTRACARBON X 5x10s (ก.5แผง), 249.00 
9113400/2,UMAFEN-400 50x10s (ibuprofen) *ใหม่ 315บ (ก.50แผง), 288.00 
3900/6,UMBILI Anti&After B-BALM SOOTHING BALM 5g ยุงกัด (หลอด), 51.00 
3900/12,UMBILI BABY GEL มหาหิงค์ กลิ่น original 30g (ก.1ขวด), 81.00 
2159/11,UMBILI CHUN CHUN GOOD DAY SPRAY ปรับอากาศ 250ml สเปรย์หัวหอม (ขวด), 154.00 
2159/13,UMBILI CHUN CHUN GOOD NIGHT SPRAY ปรับอากาศ 100ml สเปรย์หัวหอม (ขวด), 92.00 
2159/10,UMBILI CHUN CHUN GOOD NIGHT SPRAY ปรับอากาศ 250ml สเปรย์หัวหอม (ขวด), 154.00 
3900/11,UMBILI CHUN CHUN HERBAL TOWEL 4ผืน ผ้าเช็ดตัวลดไข้ (ก.4แผ่น), 121.00 
1922/13,UMBILI GOOD NIGHT SERUM อัมบิลี่ ฉุนฉุน ออร์แกนิก ออยล์ 12ml สีม่วง (ก.1ขวด), 94.00 
2159/15,UMBILI ORGANIC MITE SPRAY ดักฝุ่น 250ml (ขวด), 133.00 
2245/14,UMBILI TOOTH & GUM FINGER WIPES 20ชิ้น ผ้าเช็ดเหงือกทารก รสgrape (ก.20ชิ้น), 89.00 
2245/13,UMBILI TOOTH & GUM FINGER WIPES 20ชิ้น ผ้าเช็ดเหงือกทารก รสstrawberry (ก.20ชิ้น), 89.00 
2245/1,UMBILI แป้งน้ำ คาลาไมล์ calamine 100ml (ก.1ขวด), 78.00 
2245/2,UMBILI สเปรย์กันยุง กลิ่น citrus อ่อนโยน G6PDใช้ได้ (ก.1ขวด), 66.00 
2245/3,UMBILI สเปรย์กันยุง กลิ่น lavender อ่อนโยน G6PDใช้ได้ (ก.1ขวด), 66.00 
1922/7,UMBILI อัมบิลี่ ฉุนฉุน ออร์แกนิก เจนเทิล ออยล์ 10ml สีชมพู (ก.1ขวด), 94.00 
1922/6,UMBILI อัมบิลี่ ฉุนฉุน ออร์แกนิก ออยล์ 12ml สีฟ้า หายใจโล่ง (ก.1ขวด), 94.00 
1922/10,UMBILI อัมบิลี่ ชิ่วชิ่ว สติกเกอร์กันยุง หายใจโล่ง 1x10s กลิ่น citrus สีส้ม (ก.10ซอง), 56.00 
1922/9,UMBILI อัมบิลี่ ชิ่วชิ่ว สติกเกอร์กันยุง หายใจโล่ง 1x10s กลิ่น lavender สีม่วง (ก.10ซอง), 56.00 
1922/15,UMBILI อัมบิลี่ สติกเกอร์หัวหอม สีน้ำเงิน GOOD NIGHTหายใจโล่ง 1x10s (ก.10ซอง), 56.00 
1922/14,UMBILI อัมบิลี่ สติกเกอร์หัวหอม สีฟ้า GOOD DAY หายใจโล่ง 1x10s (ก.10ซอง), 56.00 
91110/3,UMEGOT 1x10 *ใหม่18.50 (ก.1แผง), 16.50 
1771/1,UNIRAX-PINK 10mg NL 1000s เม็ดกลมชมพู (กระปุก), 110.00 
4244,UNIREN SPRAY 60ml **ขึ้น142.5 (ก.1ขวด), 133.75 
1430,UNISON ENEMA สวนทวาร 10x10ml (เด็ก) **ขึ้น75 (ก.10อัน), 69.25 
1431,UNISON ENEMA สวนทวาร 10x20ml (ผู้ใหญ่) **ขึ้น79 (ก.10อัน), 74.25 
1985,UNISON OINTMENT 15g (ก.1หลอด), 14.25 
1429,UNISON U-ENEMA สวนทวาร 100ml (ก.1อัน), 21.25 
5128/2,UNSPASIC 50x10s (ก.50แผง), 479.00 
4110/2,URIEF 4mg 3x10s (ก.3แผง), 432.00 
1465/29,Urine Bag 2000ml ถุงเก็บปัสสาวะ เทล่าง SK MAX วาวล์หมุนพร้อมสายคาด (ถุง) (ถุง), 18.00 
1465/28,Urine Bag 2000ml ถุงเก็บปัสสาวะ เทล่าง วาวล์หมุนพร้อมสายคาด (ถุง) (ถุง), 21.00 
3717/8,URSOLIN 250mg 10x10s (ก.10แผง), 908.00 
2505/2,U-SPA 100mg 10x10s (ก.10แผง), 210.00 
2505/3,U-SPA 200mg 10x10s (ก.10แผง), 328.00 
812/5,UTMOS 15mg 10x10s (ก.10แผง), 247.00 
812/3,UTMOS 15mg 3x10s (ก.3แผง), 72.00 
812/4,UTMOS 30mg 10x10s (ก.10แผง), 388.00 
812/2,UTMOS 30mg 3x10s (ก.3แผง), 115.00 
624/1,UTO GLUCOSE 50% 454g (กระป๋อง), 52.75 
2561/2,V1-6-12 1000s วิตามินบี1-6-12 one-six-twelve (กระปุก) (กระปุก), 445.00 
2561/1,V1-6-12 100x10s วิตามินบี1-6-12 one-six-twelve (ก.100แผง) (ก.100แผง), 482.00 
5878/9,VACCINE DEFENSOR RABIES (พิษสุนัขบ้า) (กล่อง), 27.00 
5878/3,VACCINE Felocell 4 (ไข้หัดแมว) (กล่อง),  -    
5878/2,VACCINE Felocell CVR (ไข้หัดแมว) (กล่อง),  -    
5878/1,VACCINE FIP Primucell (เยื่อบุท้องอักเสบ) (กล่อง), 235.00 
5878/7,VACCINE Vanguard (Feline Felv) ลูคีเมีย (กล่อง), 180.00 
5878/6,VACCINE Vanguard HTLP 5CV-L (5 โรคสุนัข+Corona) (กล่อง),  -    
5878/5,VACCINE Vanguard HTLP 5/L (5 โรคสุนัข+กระตุ้นภูมิ) (กล่อง),  -    
5878/8,VACCINE Versican DHPPi+L4R (6 โรคสุนัข Lepto+Rabies) (กล่อง),  -    
636/1,VAGICIN VT 1x5s **ขึ้น29.5 (ก.1แผง), 24.00 
636/10,VAGICIN VT 3x10s (ก.3แผง), 146.00 
835/1,VAGILAN 200mg 1000s (กระปุก), 203.00 
3414/5,VALERBET CREAM 5g (ก.1หลอด), 10.00 
3414/6,VALERBET-N CREAM 15g (ก.1หลอด), 33.00 
3414/7,VALERBET-N CREAM 5g (ก.1หลอด), 13.75 
2276/3,VALOVIR-500 TABLETS 500mg 1x10s เม็ดขาวรี (ก.1แผง), 429.00 
2276/2,VALOVIR-500 TABLETS 500mg 5x10s เม็ดขาวรี (ก.5แผง)," 2,050.00 "
454/4,Valsartan GPO 160mg 3x10s (DIOVAN) (ก.30เม็ด), 124.00 
2276/1,VALTREX TABLETS 500mg 1x10s (ก.1แผง), 835.00 
9610100,Vaseline 100g [Pure Jelly] วาสลีน (กระปุก) (กระปุก), 105.00 
961150,Vaseline 50g [Aloe vera Jelly] วาสลีน (กระปุก), 69.00 
ก.พ.-81,Vaseline 50g MEDMAKER [2M] 60บ วาสลีน (กระปุก), 32.50 
961050,Vaseline 50g [Pure Jelly Original] วาสลีน (กระปุก), 69.00 
3018,VASTAREL MR 35mg 60s (ก.2แผง), 543.00 
2-783/2,V-CAP 150mg 10x10s (ก.10แผง), 113.00 
2323/3,V-C INJECTION 250mg/1ml 10ampx2ml (ก.10ขวด), 34.00 
2335/9,VC VIT C WHITENING CREAM 7gx10ซอง (น้องฉัตร) **ขายขาด (ก.10ซอง), 303.00 
2-477/2,VECIN TABLETS 20mg 3x10s (ก.3แผง), 85.00 
99125/2,VEENAC 25 1000s (เม็ดสีเขียว) (กระปุก), 245.00 
99150/3,VEENAC 50 1000s (เม็ดกลมม่วง) (กระปุก), 450.00 
99150/2,VEENAC 50 1000s (เม็ดสีเขียว) (กระปุก), 446.00 
886,VEET PURE HAIR REMOVALCREAM ALOEVERA 25g (ก.1หลอด), 116.50 
884,VEET PURE HAIR REMOVAL CREAM SHEABUTTER 25g (ก.1หลอด), 116.50 
2532/2,VEFLOX 500mg 1x10s [ชุมชน] (ก.1แผง), 101.00 
2532/3,VEFLOX 750mg 1x10s [ชุมชน] (ก.1แผง), 128.00 
448/2,VENSIX 25x4s (แคปซูล ม่วง-ขาว) (ก.25แผง), 119.00 
1455,VENTOLIN EVOHALER 200doses (ก.1ขวด), 185.00 
28-มิ.ย.,VERMIXIDE SUSPENSION 10ml (ก.1ขวด), 20.00 
28-พ.ค.,VERMIXIDE TAB 200mg 2s (ก.2เม็ด), 7.65 
330/2,VERRUMAL SOLUTION 13ml (ทาหูด) (ก.1ขวด), 205.50 
448/5,VERTAMIN 10x10s (สามเหลี่ยมสีเขียว) ไดเมน *ใหม่212บ (ก.10แผง), 185.00 
99125/3,VESCONAC 25 1000s (เม็ดกลมชมพู) (กระปุก), 124.00 
99125/4,VESCONAC 25 1000s (เม็ดกลมเหลือง) (กระปุก), 124.00 
99125/5,VESCONAC 50 1000s (เม็ดรีชมพู) (กระปุก), 229.00 
99125/6,VESCONAC 50 1000s (เม็ดรีส้ม) (กระปุก), 229.00 
296/98,VESMO-20 1000s (กระปุก), 274.00 
414/1,VESOPH EYE - EAR DROPS 5ml (ก.1ขวด), 17.50 
1826/3,VESPERIDONE 1000s (กระปุก), 143.00 
1826/2,VESPERIDONE 10mg 50x10s (ก.50แผง), 105.00 
1082/5,VESTAN 500 500s (กระปุก), 226.00 
1082/4,VESTAN 500mg 25x10s (ก.25แผง), 175.00 
9998/8,VF plus core- Bio Post&Prebiotic เขียวเข้ม 30Sachets*12g (ก.30ซอง), 323.00 
9998/11,VF plus core- Blood Care แดง 30Sachets*12g (ก.30ซอง), 323.00 
9998/2,VF plus core- Feline Vitality : ดูแลภาพรวม ทอง 30Sachets*12g (ก.30ซอง), 323.00 
9998/9,VF plus core- Fiber Gut Health& Hairball ครีม 30Sachets*12g (ก.30ซอง), 323.00 
9998/7,VF plus core- JC Complex : บำรุงข้อต่อ เขียว 30Sachets*12g (ก.30ซอง), 323.00 
9998/6,VF plus core- KC Complex : สำหรับโรคไต ส้ม 30Sachets*12g (ก.30ซอง), 323.00 
9998/1,VF plus core- Lysine : กระตุ้นภูมิ เหลือง 30Sachets*12g (ก.30ซอง), 323.00 
9998/10,VF plus core - Skin support : บำรุงขน ชมพู 30Sachets*12g (ก.30ซอง), 323.00 
9998/4,VF plus core- Tuna with Amino Acids : บำรุงร่างกาย เสริมสร้างกล้ามเนื้อ แดงเข้ม 30Sachets*12g (ก.30ซอง), 323.00 
9998/3,VF plus core- Urinary & Calming : ลดความเครียด ม่วง 30Sachets*12g (ก.30ซอง), 323.00 
2713,V-giff น้ำ เล็ก 300cc 239 วีกี๊ฟ (ก.1ขวด), 135.00 
2714,V-giff น้ำ ใหญ่ 500cc 295บ วีกี๊ฟ (ขวด) (ก.1ขวด), 199.00 
2712,V-GIFF วี-กิ๊ฟ 30s (ก.30เม็ด), 182.75 
3795,VIARTRIL-S 1500mg 30ซอง *โปรซื้อเยอะ r (ก.30ซอง)," 1,082.00 "
912-1/2,VIBEE 10x10s [สูตร NEUROBION] (ก.10แผง), 231.00 
268/10,Viboosta เม็ดฟู่ Acerola Cherry plus 12x7s ภูมิต้านทาน ไวบูสต้า (หลอด) (หลอด), 55.50 
268/8,Viboosta เม็ดฟู่ Colla Cal D ก.12x7s ผิว กระดูก ข้อ ไวบูสต้า *มีโปรซื้อเยอะ (หลอด), 55.50 
268/9,Viboosta เม็ดฟู่ Magnesium plus 7s รสองุ่นเคียวโฮ ไวบูสต้า *มีโปรซื้อเยอะ (หลอด), 55.50 
268/11,Viboosta เม็ดฟู่ Multivit 7s เหนื่อยล้า ไวบูสต้า *มีโปรซื้อเยอะ (หลอด), 55.00 
268/3,Viboosta สีชมพู เม็ดฟู่ Acerola Cherry plus 20s ภูมิต้านทาน ไวบูสต้า (ก.1หลอด), 77.00 
268/1,Viboosta สีฟ้า เม็ดฟู่ Colla Cal D 20s ผิว กระดูก ข้อ ไวบูสต้า (ก.1หลอด), 77.00 
268/5,Viboosta สีม่วง เม็ดฟู่ Magnesium plus 20s รสองุ่นเคียวโฮ ไวบูสต้า (ก.1หลอด), 77.00 
268/7,Viboosta สีส้ม เม็ดฟู่ C-FORCE 20s ภูมิต้านทาน ไวบูสต้า (ก.1หลอด), 77.00 
