รหัสสินค้า,ชื่อสินค้า,ราคา (ดิบ)
16059,ZEROTAN TAB 40 MG. 2 TAB (สูตร relpax) 1แพคมี12 แผง,121.50 บาท/แผง
16540,ZETTROL 10X10'S Ezetimide 10 mg berlin,800.00 บาท/กล่อง
10037,ZEVIN 200 MG. 1X25'S biopharm,88.00 บาท/กล่อง
15491,ZEVIN 800 MG 7.X5'S,365.00 บาท/กล่อง
10039,ZEVIN CREAM 1 GM. biopharm,96.00 บาท/กล่อง
10044,ZEVIN CREAM 10 GM.,96.00 บาท/หลอด
10040,ZEVIN CREAM 3 GM.,36.00 บาท/กล่อง
10046,ZEVIN TAB. 400 MG. 7X10'S,412.00 บาท/กล่อง
14297,ZIGA CAP 20 MG. 1X14'S,36.50 บาท/กล่อง
11201,ZIGA GAS 240 ML.,68.00 บาท/ขวด
10198,ZIGA GEL 240 ML.,52.25 บาท/ขวด
13803,ZIMMEX 20 MG 3X10'S,43.00 บาท/กล่อง
13801,ZIMMEX 10 MG.3X10'S,30.00 บาท/กล่อง
13810,ZIMMEX 40 MG.3X10'S,82.00 บาท/กล่อง
14358,ZIMVA 10 MG.10X10'S GPO ขายขาดไม่รับคืน,58.00 บาท/กล่อง
14359,ZIMVA 20 MG.10X10'S GPO ขายขาดไม่รับคืน,100.00 บาท/กล่อง
13789,ZINC 90'S PAN,155.00 บาท/กล่อง
11932,ZINCOMIN CAP 60'S,210.00 บาท/ขวด
14128,ZIRIN cetrizine SOFTGEL 10'S,83.00 บาท/แผง
13792,ZITHROMAX powder oral suspention 200 MG./ 5 ml,199.00 บาท/ขวด
13795,ZITHROMAX TABLET 6'S รุ่นใหม่,410.00 บาท/กล่อง
14229,Z-NIS 5 MG. 10'S,70.00 บาท/แผง
10624,ZOBREX 200 MG. 1X10'S macrophar,50.00 บาท/แผง
13809,ZOLOFT 50 MG. 3X10'S,"1,245.00 บาท/กล่อง"
16212,ZOMOXIN 5 ML.EYE DROP PROSS,130.00 บาท/ขวด
16718,ZONIA 24+4 สูตร YAZ,245.00 บาท/แผง
16032,ZURTHOL 250 ML,82.75 บาท/ขวด
16031,ZURTHOL 5 ลิตร,791.00 บาท/ขวด
16030,ZURTHOL 750 ML,224.50 บาท/ขวด
14177,ZYCEL 200 MG 10'S ราคาพิเศษ exp2/2027,35.00 บาท/กล่อง
15159,ZYLIN 75 MG 3x10'S pregabalin pml,155.00 บาท/กล่อง
11975,ZYLLER 10X10'S,870.00 บาท/กล่อง
10365,ZYLON 10 ML.,46.50 บาท/ขวด
14118,ZYNOLOG 5 GM (triamcinolone) ORAL PASTE,23.50 บาท/หลอด
13821,ZYREX SYRUP 60 CC 10/23,18.00 บาท/ขวด
13816,ZYRTEC SYRUP 75 ML.,96.00 บาท/ขวด
13815,ZYRTEC 10 MG,99.00 บาท/กล่อง
16312,ZYSTINE-24 MG. 10X10'S,415.00 บาท/กล่อง
11771,ก.ย. 15 ขวด,28.67 บาท/ชิ้น
11773,ก.ย.15 MILKY LOTION 8G. ชมพู (1กล่องมี24ซอง),82.00 บาท/กล่อง
11774,ก.ย.15 กล่อง (1กล่องมี24ซอง),90.00 บาท/กล่อง
14214,กระชายสกัด อ้วยอัน แคปซูล 60's,148.00 บาท/กระปุก
13706,กฤษณากลั่น ตรากิเลน 15 ml,58.25 บาท/ชิ้น
13930,กอเอี๊ยะปิดฝี ตราแมวกงจักร์ (ขายยกกล่อง),200.00 บาท/กล่อง
11163,กิมจ้อคละรส EL (LX6),100.00 บาท/แพค
12962,เกร็กคู 6'S (ขายขาดไม่รับคืน),330.00 บาท/กล่อง
12957,แก้ไอมะขามป้อม I-HERB 60 ML.,22.00 บาท/ขวด
16224,แก้ไอมะขามป้อม I-HERB OTC 100 ML.,28.00 บาท/ขวด
12949,แก้ไอมะขามป้อม อภัยภูเบศน์ 120 ML.,27.00 บาท/ขวด
15193,แก้ไอมะขามป้อม อภัยภูเบศน์ 60 ML.,17.00 บาท/ขวด
10806,แก้ไอแสงสว่างตราค้างคาว,84.00 บาท/โหล
14447,ขมิ้นชัน ขาวละออ แคปซูล 100's,67.00 บาท/กระปุก
12454,ขมิ้นชัน พลัส อ้วยอัน 60 's,98.00 บาท/ขวด
12451,ขมิ้นชัน อ้วยอัน แคปซูล 100's,59.00 บาท/กระปุก
14415,ขมิ้นผงแสงชัย 12 gm. 1 กล่องมี 100 ซอง,3.25 บาท/ซอง
13526,ขี้ผึ้งเบอร์29 A (ยกโหล)ขายขาดไม่รับคืน,114.00 บาท/โหล
13640,ขี้ผึ้งเสลดพังพอน 50 กรัม หมอสงค์,39.17 บาท/ชิ้น
12444,เขากุยอ้วยอัน ขวดขาว,35.00 บาท/ขวด
13967,เครื่องกดเจลแอลกอฮอร์ แบบเท้าเหยียบ รุ่นสแตนเลส alcohol,"1,750.00 บาท/ชิ้น"
13966,เครื่องกดเจลแอลกอฮอร์ แบบเท้าเหยียบ รุ่นเหล็ก alcohol,"1,300.00 บาท/ชิ้น"
14927,เครื่องนวดไฟฟ้าHV-F021 OMRON,0.00 บาท/
13872,เครื่องปั๊มนมไฟฟ้า(แบบปั๊มคู่ ; PUREEN ),"2,800.00 บาท/Set"
15060,เครื่องผลิตออกซิเจน รุ่น 7F-8W,"24,000.00 บาท/เครื่อง"
15942,เครื่องผลิตออกซิเจน รุ่น 9F-5BW (19471),"16,200.00 บาท/เครื่อง"
13046,เครื่องวัดปริมาณออกซิเจน(oxyในเลือด รุ่นPC-60B1 สีส้ม SEKURE,"1,600.00 บาท/เครื่อง"
11696,จับเลี้ยงชงตราปลาเบ็ด โฉมใหม่ 5ซอง,46.00 บาท/กล่อง
11649,จิ่วเจิ้งปู่เซินเจียวหนัง เอสวัน 6 เม็ด รุ่นใหม่,170.00 บาท/กล่อง
16689,จี้กงแดน (ลูกอมส้มมือ รสบ๊วย) 1x8x40g,36.00 บาท/ขวด
12409,จุกล้างจมูก K&K กล่องละ 2 ชิ้น,25.00 บาท/อัน
14165,จุกล้างจมูก K&K แบบ silicone กล่องละ1ชิ้น,24.50 บาท/อัน
15286,"ฉุน ฉุน anti&after B balm บาล์มกันแมลง, รักษาเเมลงกัด",51.50 บาท/แท่ง
15420,ฉุน ฉุน ยาดม (คละสี),26.00 บาท/แท่ง
12210,ชั้นวางขนาดเล็ก NEXCARE Angry bird,860.00 บาท/ชุด
16453,ช้างไทยยาดม 2 ml. กลิ่นส้ม,16.50 บาท/หลอด
16454,ช้างไทยยาน้ำมันสมุนไพรขันทองพยาบาท 45 ML.,143.00 บาท/ขวด
16449,ช้างไทยยาน้ำมันสีเขียวผสมเหง้าไพล 10 ml. หัวลูกกลิ้ง,34.00 บาท/ขวด
16450,ช้างไทยยาน้ำมันสีเขียวผสมเหง้าไพล 22 ml. plai oil chang thai,59.00 บาท/ขวด
16451,ช้างไทยยาหม่องผสมเถาเอ็นอ่อน 3x15GM.,57.00 บาท/แพค
16452,ช้างไทยยาหม่องผสมเถาเอ็นอ่อน 50 GM.,53.00 บาท/ขวด
15287,ชิ่ว ชิ่ว ผลิตภัณฑ์ไล่ยุง insect & mosquito repellent spray,69.00 บาท/ขวด
16097,ชิ่วชิ่ว ผลิตภัณฑ์ไล่ยุง insect & mosquito repellent lotion,93.00 บาท/ขวด
12395,ชุดปฐมพยาบาล ตราเสือดาว,140.00 บาท/ชุด
16533,เซรั่มหัวหอมแดง Chun chun ฉุนฉุน กู๊ดไนท์ เซรั่ม,93.00 บาท/กล่อง
15284,เซรั่มหัวหอมแดง Chun chun ฉุนฉุน เจนเทิล ออยล์ เซรั่ม,93.00 บาท/กล่อง
15283,เซรั่มหัวหอมแดง Chun chun ฉุนฉุน ออร์แกนิก ออยล์ เซรั่ม,93.00 บาท/กล่อง
16327,เซียงเพียวอิ๊วครีมนวด 100 GM,94.00 บาท/กล่อง
13648,เซียงเพียวอิ๊วครีมนวด 32 GM,32.50 บาท/หลอด
13649,เซียงเพียวอิ๊วครีมนวด 62 GM,56.00 บาท/กล่อง
12769,แซมบัค 18 กรัม กล่องละ 24 ตลับ,34.50 บาท/ตลับ
12771,แซมบัค 36 กรัม,62.00 บาท/ตลับ
12770,แซมบัค 8 กรัม 4 โหล/กล่อง,23.00 บาท/ตลับ
10924,ด่างทับทิม แสงสว่างตราค้างคาว,8.25 บาท/ชิ้น
15802,ต้นโพธิ์ ยาหม่องสีเขียว 50 g 3 ขวด,195.00 บาท/แพค
15801,ต้นโพธิ์ ยาหม่องสีดำ 50 g 3 ขวด,195.00 บาท/แพค
16088,ต้นโพธิ์ ยาหม่องสีส้ม 50 g 3 ขวด,195.00 บาท/แพค
15803,ต้นโพธิ์ ยาหม่องเหลือง 50 g 3 ขวด,195.00 บาท/แพค
14050,ถัง Oxygen ทางการแพทย์ 6 Q ไม่มีรถเข็น,"4,000.00 บาท/ถัง"
13047,ถาดหลุมทำแผล 3 หลุม 6x10นิ้ว,195.00 บาท/อัน
14600,ถุงยาง INSTYLE 49 mm3'S,10.00 บาท/กล่อง
14601,ถุงยาง INSTYLE GOLD 52 mm3'S,11.00 บาท/กล่อง
14496,ถุงหอมการบูร 100%40 gm.,45.00 บาท/ห่อ
15753,แถม KUL-DA 10 GM,0.00 บาท/
13773,ทัมใจ 100 ซอง,157.00 บาท/กล่อง
12446,ทิพะอี้ 4'S,12.00 บาท/กล่อง
10477,ธาตุเหล็กและวิตามินบีผสมซุปไก่สกัด,325.00 บาท/ขวด
16279,นมปรุงแต่งเม็ดรสช็อคโกแลต 24 ซอง milk milk,275.00 บาท/กล่อง
12245,นมปรุงแต่งเม็ดรสเมลอน 24 ซอง milk milk,275.00 บาท/กล่อง
16280,นมปรุงแต่งเม็ดรสวานิลลา 24 ซอง milk milk,275.00 บาท/กล่อง
12244,นมปรุงแต่งเม็ดรสหวาน 15X24's milk milk,275.00 บาท/กล่อง
16567,นมอัดเม็ดไวท์ฟาร์ม PROBIOTIC รุ่นใหม่ 14 เม็ด 10ซอง,177.00 บาท/กล่อง
16566,นมอัดเม็ดไวท์ฟาร์ม รสกล้วยหอม รุ่นใหม่ 14 เม็ด 10ซอง,86.00 บาท/กล่อง
12242,นมอัดเม็ดไวท์ฟาร์ม รสช็อกโกเล๊ต รุ่นใหม่ 14's 10 ซอง,86.00 บาท/กล่อง
15321,นมอัดเม็ดไวท์ฟาร์ม รสสตรอเบอร์รี่ รุ่นใหม่ 14's 10 ซอง,86.00 บาท/กล่อง
12240,นมอัดเม็ดไวท์ฟาร์ม รสหวาน รุ่นใหม่ 14 เม็ด 10ซอง,86.00 บาท/กล่อง
12991,น้ำเกลือล้างแผล 9% 240 ml.วศ,18.00 บาท/ขวด
13663,น้ำม้นดอกไม้ขาว 10cc เบอร์ 2,65.00 บาท/ขวด
13566,น้ำมัน โบสิสโต นกแก้ว 28 ml.,82.00 บาท/ขวด
13567,น้ำมัน โบสิสโต นกแก้ว 56 ml.,142.00 บาท/ขวด
13565,น้ำมัน โบสิสโต นกแก้ว 8.5 ml.,36.75 บาท/ขวด
13634,น้ำมันกวางลุ้ง เบอร์ 1ขนาดครอบครัว 57 ML(183-),141.00 บาท/ชิ้น
13624,น้ำมันกวางลุ้ง เบอร์ 2 28 ML. 119-ขนาดใหญ่,93.00 บาท/ชิ้น
13625,น้ำมันกวางลุ้ง เบอร์ 3 15 ML. 79- ขนาดกลาง,63.00 บาท/ชิ้น
13627,น้ำมันกวางลุ้ง เบอร์ 5 3 ML. 24- ขนาดกระเป๋า,19.00 บาท/ชิ้น
13654,น้ำมันเขียว สูตรเสลดพังพอนวังพรม 20 มล.,54.00 บาท/ขวด
14003,น้ำมันเขียวตราแม่มะลิ (ขวดเล็ก)5ml ยกโหล,198.00 บาท/โหล
14004,น้ำมันเขียวตราแม่มะลิ (ขวดใหญ่) 24ml,60.00 บาท/ขวด
13662,น้ำมันเขียวเสลดพังพอน แม่กุหลาบ 20 ml ห้าม้า,79.00 บาท/ขวด
13667,น้ำมันเขียวเสลดพังพอน แม่กุหลาบ(จิ๋ว) 3มล. ห้าม้า ขายยกโหล,210.00 บาท/โหล
13664,น้ำมันดอกไม้ขาว 20cc เบอร์ 1,107.00 บาท/ขวด
13623,น้ำมันดอกไม้ขาว 5cc เบอร์ 3,42.00 บาท/ชิ้น
13631,น้ำมันนกอินทรีย์ No.1/12 ml,59.00 บาท/ชิ้น
13628,น้ำมันนกอินทรีย์ เบอร์ 2/6 ml,36.00 บาท/ชิ้น
13629,น้ำมันนกอินทรีย์ เบอร์ 3 (3 ml),24.50 บาท/ชิ้น
12113,น้ำมันมวยขวด กลาง 60 ml ราคาใหม่ 78-,61.00 บาท/ชิ้น
12112,น้ำมันมวยขวด เล็ก 30 ml. 52-,38.25 บาท/ชิ้น
12114,น้ำมันมวยขวด ใหญ่ 120 ml.119-,93.00 บาท/ชิ้น
12117,น้ำมันมวยขวดจิ๋ว,17.92 บาท/ชิ้น
12111,น้ำมันมวยครีม 100 GM.119-,74.00 บาท/ชิ้น
12110,น้ำมันมวยครีม 30 gm.,32.50 บาท/ชิ้น
12116,น้ำมันมวยปอนด์ 450 ml. 325-,255.00 บาท/ขวด
12115,น้ำมันมวยสเปรย์ 40 ml.,51.50 บาท/ขวด
12338,น้ำมันมะกอกหอม โอลิโอ้ 60 มล,10.50 บาท/ขวด
13668,น้ำมันยา ตรามาร์วิน 70 gm,41.00 บาท/ขวด
13669,น้ำมันยา ตรามาร์วิน สเปรย์ 20 gm,37.75 บาท/ขวด
14167,น้ำมันยูคาลิปตัส 28 มล. ตราจิงโจ้ (105-),69.00 บาท/ขวด
13575,น้ำมันยูคาลิปตัส สเปรย์ 300 มล. ตราจิงโจ้,190.00 บาท/กระป๋อง
15886,น้ำมันหอมแดง baby aroma oil วิทยาศรม 15 ml,123.00 บาท/กล่อง
13655,น้ำมันเหลือง สูตรไพลวังพรม (ชนิดเย็น) 20 มล. หมดแล้วเลิกผลิต,53.50 บาท/ขวด
13665,น้ำมันเหลืองไพลสด แม่กุหลาบ 20มล. ห้าม้า,79.00 บาท/ขวด
13666,น้ำมันเหลืองสูตรไพล แม่กุหลาบ(จิ๋ว) 3 มล. ห้าม้า ขายยกโหล,210.00 บาท/โหล
11186,นีโอไลท์ 25 ซอง กล่องเล็ก,60.00 บาท/กล่อง
11167,บ๊วยรวมรส EL (LX6),100.00 บาท/แพค
11164,บ่อฮวยคละรส-มะละกอ EL (LX6),100.00 บาท/แพค
11765,ใบมะขามแขกแคปซูล 3x10 แคปซูล KMP,31.00 บาท/กล่อง
13680,แป้งโยคี 100 กรัม ในรัศมีวงกลม บุญส่ง,13.50 บาท/ขวด
13679,แป้งโยคี 60 กรัม ในรัศมีวงกลม บุญส่ง,10.00 บาท/ขวด
12552,ผงพิเศษตราร่มชูชีพ 36 ซอง,348.00 บาท/กล่อง
12396,ผ้าปิดจมูก MAG-D อย่างดี,45.00 บาท/กล่อง
13823,ผ้าปิดจมูกมีลายเวียตนาม 10 ชิ้น/แพค,80.00 บาท/มัด
16591,ผ้าอ้อมผู้ใหญ่ SA-HI รูปแบบเทป 1000 ml.SIZE L 10 p,149.00 บาท/ห่อ
16590,ผ้าอ้อมผู้ใหญ่ SA-HI รูปแบบเทป 1000 ml.SIZE M 10 p,149.00 บาท/ห่อ
16592,ผ้าอ้อมผู้ใหญ่ SA-HI รูปแบบเทป 1000 ml.SIZE XL 10 p,149.00 บาท/ห่อ
16585,ผ้าอ้อมผู้ใหญ่กางเกงSA-HI รุ่นคลาสสิกซึมซับ700ml.SIZE L 10 p,160.00 บาท/ห่อ
16584,ผ้าอ้อมผู้ใหญ่กางเกงSA-HI รุ่นคลาสสิกซึมซับ700ml.SIZE M 10 p,160.00 บาท/ห่อ
16586,ผ้าอ้อมผู้ใหญ่กางเกงSA-HI รุ่นคลาสสิกซึมซับ700ml.SIZE XL10 p,160.00 บาท/ห่อ
16588,ผ้าอ้อมผู้ใหญ่กางเกงSA-HIรุ่นพรีเมียมซึมซับ900ml.SIZE L 10 p,216.00 บาท/ห่อ
16587,ผ้าอ้อมผู้ใหญ่กางเกงSA-HIรุ่นพรีเมียมซึมซับ900ml.SIZE M10 p,216.00 บาท/ห่อ
16589,ผ้าอ้อมผู้ใหญ่กางเกงSA-HIรุ่นพรีเมียมซึมซับ900ml.SIZE XL10 p,216.00 บาท/ห่อ
12555,พรเป่าคอ (1 กล่องมี 5 โหล) ขายยกโหล,11.00 บาท/ชิ้น
13144,พลาสเตอร์ปิดแผล N1 25 ซอง X 8 แผ่น,155.00 บาท/กล่อง
13139,พลาสเตอร์พร้อมแผ่นดูดซับ คุณหมอ N2 8X8 cm4 ชื้น,21.00 บาท/กล่อง
13140,พลาสเตอร์พร้อมแผ่นดูดซับ คุณหมอ N3 6x10cm4 ชื้น,26.00 บาท/กล่อง
