รหัสสินค้า,ชื่อสินค้า,ราคา
8.85894E+12,DEXTROSE POWDER 25G.x20ซอง/BX.,278
8.85894E+12,DEXTROSE POWDER 50G.x20ซอง/BX.(ซองใหญ่),416.5
8.85274E+12,DEZCARD 2MG.10x10'S(SIAM)สูตรCARDURA,453.5
8.85274E+12,DEZCARD 4MG.10x10'S(SIAM)สูตรCARDURA,633.5
8.85335E+12,DIABEDERM CR.10% 100G. เขียว(UREA),129
,DIABEDERM CR.10% 15G.(PRO),0
8.85899E+12,DIABEDERM CR.10% 15G.เขียว(UREA) *P,26.25
8.85335E+12,DIABEDERM CR.10% 35G. เขียว(UREA),52
8.85335E+12,DIABEDERM CR.20% 100G. ฟ้า(UREA),163
8.85335E+12,DIABEDERM CR.20% 150G. ฟ้า(UREA)/กระปุก,194.5
8.85899E+12,DIABEDERM CR.20% 15G. ฟ้า(UREA),33
8.85335E+12,DIABEDERM CR.20% 35G. ฟ้า(UREA),65.5
8.85335E+12,DIABEDERM CREAM 10% 450G.เขียว(UREA),293.5
8.85899E+12,DIABEDERM LOTION 10% 200ML. เขียว(UREA) EXP.12/26,185
8.85546E+12,DIACERIC 3x10'S(DIACEREIN 50MG.)MILLIMED,315
3.59445E+12,DIAMICRON MR60.2x15'S(GLICLAZIDE),397
4.0576E+12,DIANE 35 21'S(CYPERTERONE+EE),158.5
8.85485E+12,DIANE 35 *แพ็คเกจเก่า (CYPERTERONE+EE),156
8.71465E+12,DIAPO-CARE CR.40G.,128.5
8.85147E+12,DIARINE (LOPERAMIDE 2MG.) 50x10'S,168.75
8.85274E+12,DIASGEST TAB 10x10 (SIAM) ช่วยย่อย,215
8.85394E+12,DIAZON CR 15G(KETO. 2%),33.5
8.85347E+12,DIBENDRYL 10x10'S(DIPHENHYDRAMINE 25MG.),167
8.85874E+12,DICLEGIS 2x10'S(DOXYLAMINE+PYRIDOXINE),385.5
8.85188E+12,DICLOCILIN 250MG 500'S(TO.)/กระปุก,475
8.85188E+12,DICLOCILLIN 500MG. 250'S(TO.),484.5
8.85314E+12,DICLOFENAC 50MG.50x10'S(DICLOFENAC)ชุมชน,333
8.85905E+12,DICLOXA H.K. 500MG.50x10'S/BX.,705
8.85267E+12,DICLOXA RX 250MG. 50x10'S/BX.,702
8.85267E+12,DICLOXA RX 500MG. 25x10'S/BX. (RX),506
8.85314E+12,DICLOXACILLIN 250MG.50x10'S(ชุมชน),732
8.85314E+12,DICLOXACILLIN 500MG.50x10'S(ชุมชน),1398.75
8.85886E+12,DICLOXACILLIN-(NIDA) 500MG.50X10'S,772
8.85876E+12,DICLOXHIM (DICLOXA)125MG*ใหม่(7ดาว),36.5
8.85856E+12,DICLOXILIN 250(DICLOXA)50x10'S(42),534.25
8.85856E+12,DICLOXILLIN-500MG 50x10'S(42.),830
8.85886E+12,DICLOXIN 250MG.50x10'S(NIDA)ฟ้า-ขาว,486.75
8.85545E+12,DICLOXMED 500MG. 50x10'S(สหแพทย์),748
8.85347E+12,DIFAZT SOFT GEL 1x10'S(DICLO) MACROPHAR,45.75
8.85147E+12,DIFELENE 25MG. 1x10'S(DICLOFENAC),12.5
8.85147E+12,DIFELENE 50MG.1x10'S(DICLOFENAC)(TNP),19
8.85147E+12,DIFELENE GEL 100G.(DICLOFENAC)(TNP),86.5
8.85147E+12,DIFELENE GEL 15G.,19
8.85147E+12,DIFELENE GEL 30G.(DICLOFENAC)(TNP),32.5
8.85147E+12,DIFELENE GEL 60G.(DICLOFENAC)(TNP),59.5
9.31406E+12,DIFFCOF CHESTY COUGH SYRUP 200ML(BROMHEX),106.5
9.31406E+12,DIFFCOF CHESTY DUAL SYR 200ML(BROM+GUAI),119
8.80656E+12,DIFFERIN GEL 0.1% 30G./หลอด,573.5
8.80656E+12,DIFFERIN GEL 0.1%15G./หลอด,367
9.31406E+12,DIFFLAM FOR CHILDREN THROAT SPRAY 30ML.,218
9.31406E+12,DIFFLAM FORTE THROAT SPRAY 15ML,218
9.31406E+12,DIFFLAM HONEY&LEMON 12เม็ด/กล่องเล็ก,40
2.93141E+13,DIFFLAM HONEY&LEMON 24x8'S/BX.,480
9.31406E+12,DIFFLAM LEMON SUGAR FREE 16'S/BX.,153.75
9.31406E+12,DIFFLAM MINT SUGAR FREE 15x12'S/BX.,1185
9.31406E+12,DIFFLAM ORANGE+VIT C 12เม็ด/กล่องเล็ก,40
2.93141E+13,DIFFLAM ORANGE+VIT C 24x8'S/BX.,480
9.31406E+12,DIFFLAM WILD BERRY 12เม็ด/กล่องเล็ก,40
2.93141E+13,DIFFLAM WILD BERRY 24x8'S/BX.,480
9.31406E+12,DIFFLAM ยาอม 16'S MINT,154.5
9.31406E+12,DIFFLIS HERBAL MOUTH SPRAY 15ML,102
8.85343E+12,DIFLEX GEL 25G.(DICLOFENAC)FRX,32.75
8.85712E+12,DIGITAL TERMOMETER โดเรมอน DT01(เต็มตัว),127.25
8.85712E+12,DIGITAL TERMOMETER โดเรมอน DT02(เต็มตัว),127.25
8.85892E+12,DIGITAL THERMO เป็ดเหลือง(MAGDCINE),98
8.85892E+12,DIGITAL THERMO กบเขียว(MAGDCINE),98
8.85892E+12,DIGITAL THERMO วัว(MAGDCINE),98
8.85892E+12,DIGITAL THERMO หมีโคล่า(MAGDCINE),98
8.85892E+12,DIGITAL THERMO หมีขาว(MAGDCINE),98
,DIGITAL THERMO.ปลายอ่อนงอได้,107
4.71514E+12,DIGITAL THERMOMETER (ROSSMAX),139
6.93683E+12,DIGITAL THERMOMETER GENIAL รุ่นT15SL,56.5
8.85712E+12,DIGITAL THERMOMETER HS-08(JD),62
6.93966E+12,DIGITAL THERMOMETER WP.(สีฟ้า),105.5
8.85721E+12,DIGITAL THERMOMETER ปลายแข็ง,95
8.854E+12,DIGITAL THERMOMETER(คละสี) ปลายอ่อน,82.5
8.8591E+12,DIGITEMP TERMOMETER (LONGMED),65.75
1.21E+12,DILANTIN 100MG(PHENYTOIN)100'S,389.5
8.85262E+12,DILIZEM 30MG.10x10'S(DILTIAZEM),156.5
8.85885E+12,DIMEN (AU)10'Sx100/BX,205
8.85651E+12,DIMEN 50MG.100x10'S(TM),248
4130223,DIMEN BRYWOOD 10'S,3
8.85885E+12,DIMENHYDRINATE 1000'S(AU),150
8.8518E+12,DIMENHYDRINATE 1000'S(CHINTA),196
8.85651E+12,DIMENHYDRINATE 1000'S(T.MAN),175
8.85905E+12,DIMENHYDRINATE 100x10'S/BX.HK,235
8.85802E+12,DIMENHYDRINATE 50MG(DIMEN.)1000'S(NL),185.5
8.8546E+12,DIMENINE 10x10'S(PHARMHOF),57.75
8.85101E+12,DIMETAPP ELIX 60ML(BPM+PHENYL)*รายงาน,44
4131450,DIMONATE 50MG.(1000'S)UTO,0
8.85944E+12,DIMOPHEN DC SYRUP 60ML(DIPHENHY)*รายงาน,30
8.85092E+12,DINAC FORTE 50x10'S(DICLOFENAC)ฟ้า,203.5
8.85092E+12,DINAC-FORTE 50MG.1000'S(ฟ้า),323.5
8.85281E+12,DINICEF 125MG./5ML. 30ML.(CEFDINIR)L.B.S EXP.08/26,121.75
8.85959E+12,DINOCOF 60ML.(CARBOCIS 100MG.),41.75
8.85882E+12,DIOCTOL 10x10'S(DOCUSATE 100MG.)LSP,185.5
8.85147E+12,DIORA 21'S (TNP)กล่อง/12แผง,35
8.85147E+12,DIORA 28'S (TNP)กล่อง/12แผง,35
8.85877E+12,DIOSMIN 500MG 3x10'S(S.CHAROEN)สูตรDAFLON,114.5
8.85877E+12,DIOSMIN 500MG. 45x10'S/BX.(สูตรDAFLON),1282
8.85236E+12,DIOVAN 160MG.2x14'S/BX,693.5
8.85236E+12,DIOVAN 80MG.2x14'S,578.5
8.85147E+12,DIOXZYE (SIMETHICONE)10'Sx50/BX.มิ้น,652.25
8.85147E+12,DIOXZYE (SIMETHICONE)10'Sx50/BX.ส้ม,665.5
8.85147E+12,DIOXZYE (SIMETHICONE)25x4'S/BX.มิ้น,0
8.85147E+12,DIOXZYE 10x10'S(มิ้น)(SIMETHICONE40MG),133
,DIOXZYE 25x10'S(มิ้น)(SIMETHICONE40MG)SF,332.75
,DIOXZYE 25x10'S(ส้ม )(SIMETHICONE40MG),332.75
8.85147E+12,DIOXZYE DROP ส้ม (SIMETHICONE40MG),40
8.85274E+12,DIPAZIDE 5MG(GLIPIZIDE)10x10'S,134.5
8.90407E+12,DIPORID BABY NAPPY CR 30G.(สูตร bepanthen),74.25
8.85265E+12,DIPROBET 5G.(BETAMETHASONE),15.5
8.40165E+11,DIPROSALIC OINT 15G.,231.5
8.40165E+11,DIPROSALIC OINT 5G.,100.5
8.40165E+11,DIPROSONE CR 15G(BETAMETHA 0.05%),140.75
8.85029E+12,DIPROSONE CR 5G(BETAMETHA 0.05%),61.5
8.85877E+12,DISENTO 25x4'S/กล่อง,300
8.85944E+12,DISENTO P.F. 60ML.,27.5
8.85274E+12,DISOL ELIXIR 60ML รสส้ม(BROMHEX 4MG.)SIAM,46.5
8.85274E+12,DISOL FORTE ELIXR 60ML(BROMHEX)เชอร์รี,50.5
8.85274E+12,DISOL(BROMHEX 8 MG.)10'Sx10/BX.(SIAM),136.5
16140432,DISPO VAN PEN NEEDLES 4MM(32G).100'S/BX.,360.5
161404325,DISPO VAN PEN NEEDLES 4MM(32G)5x20'S/BX.,360.5
16140431,DISPO VAN PEN NEEDLES 5MM(31G).100'S/BX.,309
8.85203E+12,DISTACLOR 125MG/5ML 60ML(CEFACLOR),169.5
8.85387E+12,DITOIN 100MG(PHENYTOIN)1000'S(ATC),404.5
8.85274E+12,DITRENIL 10MG.3x10'S(NETRENDIPINE)SIAM,137.75
8.85274E+12,DITRENIL 20MG.3x10'S(NETRENDIPINE)SIAM,162.5
8.85274E+12,DIXOCILLIN 500MG.10x10'S(DICLOXA)SIAM,453
8.85501E+12,D-LIFE OMEGA-3+LYSINE 120ML.(PATAR),47
8.85712E+12,D-LYTE COMPLEX 50'S(TMAN),190
8.85712E+12,D-LYTE กลิ่นมะนาว 20G 50'S(TMAN),162
8.85712E+12,D-LYTE กลิ่นส้ม 20G 50'S(TMAN),162
8.85712E+12,D-LYTE กลิ่นสละ 20G 50'S(TMAN),162
8.85712E+12,D-LYTE กลิ่นสับปะรด 20G 50'S(TMAN),162
8.85712E+12,D-LYTE กลิ่นองุ่น 20G 50'S(TM)/ซอง,162
8.85963E+12,D-MOOD PROPOLIZ MOUTH SPRAY 20ML.,72
8.85281E+12,DOCAINE JELLY 30G.(LIDOCAINE)*เลิกผลิต*,84.5
8.85274E+12,DOIZ 50MG. 1x10'S(ITOPRIDE)SIAM,86.5
8.85635E+12,DOMERDON SUSPEN. 30ML.(DOMPERRIDONE),12
8.85651E+12,DOMINOX 10MG(DOMPERIDONE)100x10'S,289
8.85651E+12,DOMINOX SYR.30ML(DOMPERIDONE),12.5
8.85876E+12,DOM-M 100x10'S(DOMPERIDONE)7ดาว,499.5
8.85265E+12,DOMPERDONE 30ML (DOMPERIDONE),14.5
8.85899E+12,DOMPERIDONE-F 50x10'S/BX.(DOMPERIDONE),266.75
8.85314E+12,DOMP-M 50x10'S(DOMPERIDONE)ชุมชน,290
8.85876E+12,DOMSTAR SUS. 30ML.(DOMPERIDONE)7ดาว,12.5
40208,DONGBANG ORGANIC HERB (ชุดอบสมุนไพร),64
8.85895E+12,DOPROCT OINT 10G (CP),53
8.85895E+12,DOPROCT SUPPO 10'S(CP),53
8.85651E+12,DORMIN SOOTHING CR 15G.(TMAN),129.5
8.85147E+12,DORMIRAX 10MG 1000'S(hydroxyzine)*ขาว,208
8.85147E+12,DORMIRAX 10MG. 50x10'S/BX.,224.75
8.85147E+12,DORMIRAX 25MG(HYDROXYZINE) 10x10'S,125
8.85147E+12,DORMIRAX 25MG(HYDROXYZINE) 500'S,291
8.85274E+12,DOSANAC EMUL GEL 10G.,0
8.85274E+12,DOSANAC EMUL GEL 25G(DICLOFENAC),42
8.85274E+12,DOSANAC EMUL GEL 50G.(DICLOFENAC),60.75
8.85274E+12,DOSANAC 25(DICLOFENAC)10x10'S(SIAM),141
8.85274E+12,DOSANAC 25(DICLOFENAC)1x10'S,13.25
8.85274E+12,DOSANAC 50(DICLOFENAC)10x10'S(SIAM),260
8.85274E+12,DOSANAC 50(DICLOFENAC)1x10'S,15.5
8.85298E+12,DOSATE (OMEPLAZOLE 20MG.) 25x10'S/BX.,135
8.85635E+12,DOXIN 100MG. 25x10'S/BX(DOXY),362
8.85092E+12,DOXY 100MG.10x10(MASA)(เขียว),125.5
8.85905E+12,DOXY H.K. 50x10'S(DOXYCYCLINE 100MG.),357
8.85802E+12,DOXY NL 500 TABLETS(เหลือง),422
8.85188E+12,DOXYCLATE 100MG.500'S(TO)(เขียว),384
8.85712E+12,DOXYCYCLINE (7ดาว) 50x10'S,549.5
8.85335E+12,DOXYLCAP 50x10'S/BX.(DOXYCYCLINE)BKD.,607.25
8.85651E+12,DOXYMAN-100MG.25x10'S(DOXY)T.M,298
8.85977E+12,DOZEMO 10MG. 28'S(SANDOZ)สูตร ARICEP,1430
8.85977E+12,DOZEMO 5MG. 28'S(SANDOZ)สูตร ARICEP,832.25
8.85099E+12,D-PANTHENOL FOAM 80ML,284
8.85888E+12,D-PANTHENOL SPAY 115ML,166
8.85147E+12,D-PRAZOL 1x14'S(OMEPLAZOLE)TNP,30.75
42001,DR.ABSOLUTE (COLLAGEN 5000MG.) 20'S,443
8.85872E+12,DR.C C L5 30'S(580.-),241.5
8.85471E+12,DR.PHILLIPS BUBBLE GUM ORTHO WAX(ขี้ผึ้ง),44.75
8.85471E+12,DR.PHILLIPS DENTAL GRAPE WAX (ขี้ผึ้งจัดฟัน),44.75
8.85471E+12,DR.PHILLIPS DENTAL WAX MINT (ขี้ผึ้งจัดฟัน),44.75
8.85471E+12,DR.PHILLIPS MOUTH SPRAY 15ML.(MINT),57
8.85471E+12,DR.PHILLIPS ไหมขัดฟันชนิดมีด้าม 50ชิ้น(องุ่น),26.75
71031400152,DR.PHILLIPS ไหมขัดฟันชนิดมีด้าม 30 ชิ้น(ซองซิปล็อค),18.5
8.85471E+12,DR.PHILLIPS ไหมขัดฟันชนิดมีด้าม 50ชิ้น(เป๊ปเปอร์มิ้นท์),26.75
8.85471E+12,DR.PHILLIPS ไหมขัดฟันชนิดมีด้าม 50ชิ้น(สตอเบอรี่),26.75
8.85471E+12,DR.PHILLIPS กล่องตัดเม็ดยา(คละสี),36.75
8.85651E+12,DR.TEMP CANDY 6x2'S(TMAN),18.25
8.85651E+12,DR.TEMP CHILDREN 6'S/Bx.,18.25
8.85651E+12,DR.TEMP LAVENDER 6x2'S(TMAN),21.5
8.85651E+12,DR.TEMP สำหรับเด็กและผู้ใหญ่ 6x2'S/BX,16
8.85546E+12,DRAGON BLAM 15G.(ขาว),27
8.85892E+12,DRAGON MUSCLE RUB 30G.,28
8.85712E+12,DRAGON'S BLOOD SCAR CR.5G.,114.5
8.85857E+12,DRAMAMINE (DIMEN)10x10'S,148
8.85897E+12,DRESSET STERILE (TG.) 12 SET/BX.,13.5
8.85019E+12,DRESSING PACK STERILE 10'S/BX.(รถพยาบาล),127.5
,DRIVERMIDE -S 500 1'Sx10/แพ็ค(MEBEN.),87.5
8.85136E+12,DULAC GOLD PLUS สูตร1 600G.(แรกเกิด-1ปี),239
8.85089E+12,DULCOLAX 5MG.(BISACODYL)10x10'S/BX.,285
8.85136E+12,DUMEX GOLD PLUS สูตร3 รสจืด 600G.(1ปีขึ้น),242.25
8.85136E+12,DUMEX-ดูแลค สูตร1 320กรัม(แรกเกิด),122.5
8.85136E+12,DUMEX-ดูแลค สูตร1 600กรัม(แรกเกิด),232.5
8.85136E+12,DUMEX-ดูโกรสูตร3#น้ำผึ้ง 600กรัม,189
8.85957E+12,DUMONT SPRAY 12G.(LIDOCAIN 9.6G.),140.5
4.0058E+12,DUO ACTION 3'S,22.75
4.0058E+12,DUO GOLD 3'S,22.75
4.0058E+12,DUO NATURAL 3'S,20
8.85043E+12,DUO STRAW 3'S,22.75
7.68455E+11,DUODERM CGF 4x4 IN/10x10CMx5แผ่น/BX.,518
7.68455E+11,DUODERM EXTRA THIN 4x4 IN/10x10CMx10แผ่น/BX.,724
7.68455E+11,DUODERM HYDROACTIVE GEL 15G.(กล่องละ10หลอด),135
8.85347E+12,DUOGAS 1x14'S(OMEPRAZOLE 20MG.)MACRO,23
8.85347E+12,DUOGAS 35x10'S/BX.(OMEPLAZOLE)MACRO,430
8.00266E+12,DUPHALAC ORAL 15MLx20ซอง/กล่อง,354
8.8528E+12,DUPHALAC SOLUTION 100ML(ABBOTT),118.5
8.00266E+12,DUPHALAC SOLUTION 200ML(ABBOTT),221.5
8.8528E+12,DUPHASTON 10MG.20'S (DYDROGESTERONE)ABBOTT,490
8.85136E+12,DUPRO GOLD PLUS สูตร2 600G.(6เดือน-3ปี),287
8.85136E+12,DUPRO ซุปเปอร์มิกซ์ สูตร2 600กรัม,213
8.9014E+12,DURALYN-CR200MG.(THEOPHYLLINE)10x10'S,250
8.85147E+12,DURAN 400MG(IBUPROFEN) 10'S(TNP)*ขาวรี,19
8.85147E+12,DURAN 400MG(IBUPROFEN) 1x10'S(TNP)ชมพูกลม,18.75
8.85147E+12,DURAN 400MG. 50x10'S(TNP),528
8.85147E+12,DURAN 600MG(IBUPROFEN) 1x10'S(TNP)ขาวรี,25.5
8.85147E+12,DURAN SYP 60ML(IBUBROFEN),27.5
8.9014E+12,DURASAL-CR 10x10'S/BX.(SALBUTAMOL 4MG.),100
5.4139E+12,DURATEARS OINTMENT 3.5G(ALCON),104.5
8.85036E+12,DUREX INTENSE ORGASMIC GEL 10ML,523.25
5.0522E+12,DUREX K-Y JELLY 15G.,59.5
5.0522E+12,DUREX K-Y JELLY 50G.,119.75
5.03848E+12,DUREX PLAY CLASSIC 100ML.,170
8.85016E+12,DUREX PLAY CLASSIC 50ML.,92
5.03848E+12,DUREX PLAY STRAW 100ML(แดง),196
5.0522E+12,DUREX PLAY STRAW 50ML(แดง),120
8.85262E+12,DUSPATIN 135MG(MEBEVERINE)10x10'S,289
4.01934E+12,DYMISTA NASAL SPRAY (137/50MCG.),634
8.85314E+12,DYMOXIN 500MG.10x12'S(ชมพู-ขาว)ชุมชน,242.5
8.85314E+12,DYMOXIN 500MG.50x10'S(ชมพู-ขาว)ชุมชน,695
9.30081E+12,EAR PUTTY 1 PAIR.(ซิลิโคน),65.75
8.85882E+12,EARWAX 15ML(DOCUSATE 5MG.G)LSP,37.75
4.04281E+12,EASIFIX 2.5x2M 10ม้วน/BX.,55.75
4.04281E+12,EASIFIX 4CMx2Mx10ม้วน/BX.,66.75
4.04281E+12,EASIFIX 6CM.x2M.x10ม้วน/กล่อง,76
4.04281E+12,EASIFIX 8CM.x2M.x10ม้วน/กล่อง,87.5
8.85036E+12,EAZI BODY ACNE SOLUTION 30ML.,149.5
8.85036E+12,EAZI ASTRINZ GEL 10G.(พุพองน้ำร้อนลวก),126.5
8.85036E+12,EAZI EASING 10G.(แก้คัน),45
8.85036E+12,EAZI SCALP CARE 20ML(คัน รังแค),93.75
8.85036E+12,EAZI SOOTHING GEL 30G.,179
8.85036E+12,EAZI ZORIA CREAM 15G.(สะเก็ดเงิน),116.75
8.85394E+12,EBERIL 120MG. 1x5'S(สูตรARCOXIA)MEDLINE,52
8.85394E+12,EBERIL 120MG. 6x5'S(สูตรARCOXIA)MEDLINE,749
8.85394E+12,EBERIL 120MG.3x10'S(สูตร ARCOXIA),749
8.85394E+12,EBERIL 60MG.3x10'S(สูตร ARCOXIA),605
8.85394E+12,EBERIL 90MG. 1x5'S(สูตรARCOXIA)MEDLINE,43
8.85394E+12,EBERIL 90MG. 6x5'S(สูตรARCOXIA)MEDLINE,655
8.85394E+12,EBERIL 90MG.3x10'S(สูตร ARCOXIA),655
8.85878E+12,ECOSONE 15G.(ECONASON+TA.0.1),68.5
8.8592E+12,EDARBI 40MG.2x14'S(AZILSARTAN)TAKEDA,775
8.8592E+12,EDARBYCLOR 40/12.5MG. 28'S(AZILSAR+CHLORTHA),778.5
8.85252E+12,EDWARDS ALCOHOL GEL 70% 3.8L,386
8.85254E+12,EDWARDS CALAMINE LOTION 60ML.,17.5
8.85252E+12,EDWARDS เจลล้างมือ 470 ML( HAND GEL),125
1.21E+12,EFEXOR-XR 150MG.2x14'S.(VENLAFAXINE),2565
1.21E+12,EFEXOR-XR 75MG.2x14'S.(VENLAFAXINE),1405
8.85953E+12,EGG ALBUMIN ผงแอลบูมินไข่ 90เม็ด,450
8.85024E+12,EIDAR 3x10'S(DIACEREIN 50MG.)สูตรARTRODAR,99999
8.8595E+12,ELAMIND SOOTHING CREAM 25G.,383.25
51220416,ELASTIC BANDAGE 4 นิ้ว(ชมพู)(WINKUS),19.25
8.85141E+12,ELASTIC BANDE 2นิ้ว IZZI (B.P.C),8
51220616,ELASTIC BANDE 6 นิ้ว(ชมพู)WINKUS,29.5
8.8591E+12,"ELASTIC BANGAGE 2"" (LONG MED)",8
8.8591E+12,"ELASTIC BANGAGE 3"" (LONG MED)",11.5
8.8591E+12,"ELASTIC BANGAGE 4"" (LONG MED)",14.25
8.85454E+12,ELASTIC BANGAGE STANDA 6 นิ้ว(B.P.C.),32
8.88837E+12,ELASTIC CONFORMING 10CMx2.25M.(4นิ้ว)S&N,14
8.85924E+12,ELE WHITE MASK PLUS 50G.,382.25
8.85229E+12,ELECTROLYTE (รสส้ม) 40x20G./BX,0
4.0576E+12,ELEVIT วิตามินสำหรับก่อนและหลังตั้งครรภ์ 30'S,305.5
5.09915E+12,ELIDEL CREAM 1% 15G.(PIMECROLIMUS),764.5
5.41506E+12,ELIQUIS 5MG.60'S (APIXABAN)PFIZER,3200
8.85564E+12,ELLA SCAR CR.10G.,131
8.85564E+12,ELLA SCAR CR.20G.,234
8.85564E+12,ELLA SCAR CR.5G.,82
8.85546E+12,ELLEZIN 1x10'S(LEVOCETRIZINE 5MG.)MILLED,46
9.55626E+12,ELLGY H2O ARR CREAM 50G.,119
9.55626E+12,ELLGY H2O LOTION 250G.,184
9.55626E+12,ELLGY PLUS CRACKED HEEL CREAM 50G.,138.5
9.55626E+12,ELLGY PLUS D-FACTOR CREAM 50G,162
8.8518E+12,ELMEGO SPRAY 50ML(INDO 1%)CHINTA,61
8.85174E+12,ELMETACIN SPRAY (INDOMETHACIN)50ML.,125
8.40165E+11,ELOMET CR.15G(MOMETASONE 0.1%),197
8.40165E+11,ELOMET CR.5G(MOMETASONE 0.1%),92
8.85394E+12,ELONZA 100MG(SILDENAFIL) 2x2'S,793.5
51226502012,ELONZA 50MG(SILDENAFIL) 2x2'S,0
8.85899E+12,EMBLICOF COUGH MIXTURE 60ML,24.5
8.85147E+12,EMEX 1x10'S(DOMPERIDONE)TNP.,16.5
8.85394E+12,EMSON 3X10'S(UNISON)สูตรMYONAL,88
8.85209E+12,EMULAX 5MG(BISACODYL)1000'Sเหลือง,142.75
8.85209E+12,EMULAX 5MG. 100'S/ขวด(แพ็ค12ขวด),27.5
8.85209E+12,EMULAX 5MG. 10x10'S/BX.,59
8.85209E+12,EMULAX MOM 240ML,30
8.85699E+12,ENAF-150/3ML(ยาคุมฉีด) แพ็ค10ขวด,116.5
8.85266E+12,ENARIL 20MG 10x10'S(BIOLAB),90
8.85266E+12,ENARIL 5MG 10x10'S(BIOLAB),59
8.85511E+12,ENDOTHALYL 25x6'S (TCP.),300
8.85882E+12,ENDROPHINE MOUTH SPRAY 15ML.(BIOPHARM),92
8.88802E+12,ENERGIZER 522 9V 1'Sx12/BX.,79
8.88802E+12,ENERGIZER E91 AA PACK 2'Sx20/BX.,32
8.88802E+12,ENERGIZER E91 AA PACK 4'Sx20/BX.,49
8.88802E+12,ENERGIZER E92 AAA PACK 2'Sx20/BX.,32
8.88802E+12,ENERGIZER E92 AAA PACK 4'Sx20/BX.,63.25
9.31293E+12,ENERGIZER ECR 2032 1'Sx12/BX.,28.5
8.85002E+12,ENFAGROW A+ สูตร3 ชนิดจืด 550G.(1ปีขึ้น),269.5
8.85002E+12,ENFAGROW A+ สูตร3 วนิลา 550G.(1ปีขึ้น),269.25
8.71205E+12,ENFALAC A+ แล็คโตฟรี400G.(ท้องเสีย),370.5
8.85002E+12,ENFALAC A+ สูตร1 300G.(แรกเกิดถึง 1ปี),295.5
8.85002E+12,ENFALAC A+ สูตร1 550G.(แรกเกิดถึง 1ปี),514
8.85002E+12,ENFALAC A+ สูตร2 550G.(6เดือน-3ปี),428.5
8.85101E+12,ENO ซอง-มะนาว 60'S/กล่อง(ลัง48กล่อง),655
8.85101E+12,ENO ซอง-ส้ม 24'S(แพ็คใหม่),9.5
8.85101E+12,ENO ซอง-ส้ม 60'S/กล่อง(ลัง48กล่อง),655
8.71043E+12,ENSURE 250ML(CHOCOLATE)*ใหม่,59
8.71043E+12,ENSURE 250ML(VANILLA)*ใหม่,59
8.8528E+12,ENSURE 850G.(วนิลา)แพ็คคู่+วนิลากล่อง 150G.,1250
8.8528E+12,ENSURE 850G.(วนิลา)แพ็คคู่+สตอ400G.,1680
8.8528E+12,ENSURE DRINK 200ML(กลิ่นวนิลา)แพ็ค3กล่อง,137
8.8528E+12,ENSURE GOLD 1110G. (กลิ่นอัลมอนด์) *P,1156
8.8528E+12,ENSURE GOLD 1110G. (ธัญพืช) *P,1156
8.8528E+12,ENSURE GOLD 1110G.(370G.x3ถุง)กลิ่นวนิลา *P,1156
8.88645E+12,ENSURE GOLD 380G.(กลิ่นกาแฟ)ลัง 24 BT,468
8.88645E+12,ENSURE GOLD 380G.(กลิ่นอัลมอนด์)ลัง 24 BT,468
8.42703E+12,ENSURE GOLD 380G.(ช็อคโกแล็ต),468
8.71043E+12,ENSURE GOLD 380G.(วนิลา),468
8.88645E+12,ENSURE GOLD 380G.กลิ่นธัญพืช-หวานน้อย,468
8.88645E+12,ENSURE GOLD 800G.(กลิ่นกาแฟ) *P,848
8.88645E+12,ENSURE GOLD 800G.(กลิ่นอัลมอนด์) *P,848
8.71043E+12,ENSURE GOLD 800G.(ช็อคโกแล็ต)ลัง 12 BT *P,848
8.8528E+12,ENSURE GOLD 800G.(วนิลา)แพ็คคู่+วนิลา380G.,1960
8.88645E+12,ENSURE GOLD 800G.กลิ่นธัญพืช-หวานน้อย *P,848
8.8528E+12,ENSURE GOLD 800G.ธัญพืช แพ็คคู่+ธัญพืช 380G.,1984
8.71043E+12,ENSURE GOLD 800G.วนิลา ลัง 12 กระป๋อง *P,848
8.8528E+12,ENSURE GOLD HMB 3700 กรัม(กลิ่นวนิลา),3655
8.8528E+12,ENSURE&GLUCERNA กระเป๋าอเนกประสงค์คละลาย2025(PRO),0
3.58291E+12,ENTEROGERMINA ORAL 5MLx20'S/BX.(SANOFI),427.5
8.85394E+12,ENTIR 400MG.(ACICLOVIR)7x10'S/BX.,340.5
8.9928E+12,ENTRASOL PLATINUM 400G.(วนิลา),282
,ENZOXID,0
3.49932E+12,EPIDUO 0.1%/2.5% GEL 15G.,530.75
8.90114E+12,EPL -300(PHOSPHOLIPIDS)10x10'S(PML),470.5
8.85019E+12,EQUAL 50'S/BX,75.75
8.85019E+12,EQUAL TABLETS 100'S,76.5
8.85866E+12,ERBATOP ADVANCE INTENSIVE 50G.(9%UREA),170.75
8.85866E+12,ERBATOP ADVANCE INTENSIVE LOTION 75ML.,137.5
8.85866E+12,ERBATOP ADVANCE INTENTIVE FOOT CARE 30G.,89.5
8.85866E+12,ERBATOP -AI ADVANCE INTEN HAND CREAM 50G.,137.5
8.85866E+12,ERBATOP SOOTHING CARE A.I CREAM 7G.,69.5
8.85866E+12,ERBATOP SOOTHING CARE A.I CREAM 25G.,223
8.85866E+12,ERBATOP-AI CREAM 50G.,137.5
